<H> Aarhus <R> leader <T> Jacob_Bundsgaard || The leader of Aarhus is Jacob Bundsgaard.
<H> Aleksandr_Prudnikov <R> birth_date <T> 1989-02-24 <H> Aleksandr_Prudnikov <R> club <T> FC_Kuban_Krasnodar <H> Aleksandr_Prudnikov <R> club <T> FC_Dynamo_Moscow || Aleksandr Prudnikov's date of birth is 1989-02-24 and he plays for the FC Kuban Krasnodar club but his club is FC Dynamo Moscow.
<H> Aleksandr_Prudnikov <R> birth_date <T> 1989-02-24 <H> Aleksandr_Prudnikov <R> club <T> FC_Kuban_Krasnodar <H> Aleksandr_Prudnikov <R> club <T> FC_Spartak_Moscow || Aleksandr Prudnikov was born on 24 February 1989 and his club is the FC Spartak Moscow, but he also plays for FC Kuban Krasnodar.
<H> Aleksandr_Prudnikov <R> birth_date <T> 1989-02-24 <H> Aleksandr_Prudnikov <R> club <T> FC_Kuban_Krasnodar <H> Aleksandr_Prudnikov <R> club <T> FC_Spartak_Moscow || Aleksandr Prudnikov, who was born on 24 February 1989, is attached to FC Spartak Moscow and plays for FC Kuban Krasnodar.
<H> Aleksandr_Prudnikov <R> birth_date <T> 1989-02-24 <H> Aleksandr_Prudnikov <R> club <T> FC_Kuban_Krasnodar <H> Aleksandr_Prudnikov <R> club <T> FC_Spartak_Moscow || Aleksandr Prudnikov was born on 24th February 1989 and he played for FC Spartak Moscow but currently plays for FC Kuban Krasnodar.
<H> Aleksandre_Guruli <R> club <T> AZAL_PFK <H> Aleksandre_Guruli <R> club <T> Olympique_Lyonnais <H> Olympique_Lyonnais <R> ground <T> Parc_Olympique_Lyonnais || Aleksandre Guruli's club is Olympique Lyonnais, whose home ground is the Parc Olympique Lyonnais stadium. He also plays for AZAL PFK.
<H> Aleksandre_Guruli <R> club <T> AZAL_PFK <H> Aleksandre_Guruli <R> club <T> Olympique_Lyonnais <H> Olympique_Lyonnais <R> ground <T> Parc_Olympique_Lyonnais || AZAL PFK player, Aleksandre Guruli, played for the Olympique Lyonnais club, the home ground of which, is the Parc Olympique Lyonnais stadium.
<H> Alessio_Romagnoli <R> club <T> U.C._Sampdoria <H> Alessio_Romagnoli <R> club <T> A.C._Milan <H> A.C._Milan <R> manager <T> Siniša_Mihajlović || Alessio Romagnoli plays for A.C. Milan, managed by Siniša Mihajlović and also played for UC Sampdoria.
<H> Alessio_Romagnoli <R> club <T> U.C._Sampdoria <H> Alessio_Romagnoli <R> club <T> A.C._Milan <H> A.C._Milan <R> manager <T> Siniša_Mihajlović || Alessio Romagnoli, who is connected to UC Sampdoria, plays for A.C. Milan which, is managed by, Siniša Mihajlović.
<H> Alessio_Romagnoli <R> club <T> U.C._Sampdoria <H> Alessio_Romagnoli <R> club <T> A.C._Milan <H> A.C._Milan <R> manager <T> Siniša_Mihajlović || Siniša Mihajlović is the manager for A.C. Milan, of which Alessio Romagnoli is a member. Alessio Romagnoli plays for the club U.C. Sampdoria.
<H> Alex_Plante <R> birth_place <T> Manitoba <H> Alex_Plante <R> birth_year <T> 1989 <H> Alex_Plante <R> club <T> Anyang_Halla || Alex Plante ws born in Manitoba in 1989 and has played for the club Anyang Halla.
<H> Alex_Plante <R> birth_place <T> Manitoba <H> Alex_Plante <R> birth_year <T> 1989 <H> Alex_Plante <R> club <T> Anyang_Halla || Alex Plante was born in 1989 in Manitoba and his club is called Anyang Halla.
<H> Alex_Plante <R> birth_place <T> Manitoba <H> Alex_Plante <R> birth_year <T> 1989 <H> Alex_Plante <R> club <T> Anyang_Halla || Alex Plante was born in 1989 in Manitoba and has played for the club Anyang Halla.
<H> Alex_Tyus <R> league <T> Turkish_Basketball_Super_League <H> Alex_Tyus <R> club <T> Maccabi_Ashdod_B.C. <H> Maccabi_Ashdod_B.C. <R> coach <T> Zvi_Sherf || The league Alex Tyus plays in is the Turkish Basketball Super League. His club is Maccabi Ashdod BC which is coached by, Zvi Sherf.
<H> Alex_Tyus <R> league <T> Turkish_Basketball_Super_League <H> Alex_Tyus <R> club <T> Maccabi_Ashdod_B.C. <H> Maccabi_Ashdod_B.C. <R> coach <T> Zvi_Sherf || Alex Tyus plays for Maccabi Ashdod B.C who are coached by Zvi Sherf and are part of the Turkish Basketball Super League.
<H> Alex_Plante <R> birth_place <T> Canada <H> Canada <R> leader <T> Elizabeth_II <H> Canada <R> anthem <T> O_Canada || Alex Plante was born in Canada; where the national anthem is O Canada and the leader is, Elizabeth II.
<H> Alex_Plante <R> birth_place <T> Canada <H> Canada <R> leader <T> Elizabeth_II <H> Canada <R> anthem <T> O_Canada || Alex Plante was born in Canada, where the leader is Elizabeth II and the national anthem is O Canada.
<H> Alex_Plante <R> birth_place <T> Canada <H> Canada <R> leader <T> Elizabeth_II <H> Canada <R> anthem <T> O_Canada || Canada, the birthplace of Alex Plante, is led by Elizabeth II and has a national anthem known as "O Canada".
<H> Aleksandr_Chumakov <R> club <T> FC_Torpedo_Moscow <H> FC_Torpedo_Moscow <R> manager <T> Valery_Petrakov <H> FC_Torpedo_Moscow <R> season <T> 2014–15_Russian_Premier_League || Aleksandr Chumakov's club was FC Torpedo Moscow. The club, which is managed by Valery Petrakov, played the 2014–15 season in the Russian Premier League.
<H> Aleksandr_Chumakov <R> club <T> FC_Torpedo_Moscow <H> FC_Torpedo_Moscow <R> manager <T> Valery_Petrakov <H> FC_Torpedo_Moscow <R> season <T> 2014–15_Russian_Premier_League || Aleksandr Chumakov plays for FC Torpedo Moscow who are managed by Valery Petrakov and played in the 2014-15 Russian Premier league.
<H> Aleksandr_Chumakov <R> club <T> FC_Torpedo_Moscow <H> FC_Torpedo_Moscow <R> manager <T> Valery_Petrakov <H> FC_Torpedo_Moscow <R> season <T> 2014–15_Russian_Premier_League || Aleksandr Chumakov's club was FC Torpedo Moscow, the manager of which, is Valery Petrakov. FC Torpedo Moscow played in the 2014-15 Russian Premier League.
<H> Abner_(footballer) <R> club <T> Coritiba_Foot_Ball_Club <H> Abner_(footballer) <R> club <T> Real_Madrid_Castilla <H> Real_Madrid_Castilla <R> manager <T> Luis_Miguel_Ramis || Abner who is a player for the Coritiba Football Club also plays for Real Madrid Castilla which is managed by Luis Miguel Ramis.
<H> Abner_(footballer) <R> club <T> Coritiba_Foot_Ball_Club <H> Abner_(footballer) <R> club <T> Real_Madrid_Castilla <H> Real_Madrid_Castilla <R> manager <T> Luis_Miguel_Ramis || The footballer Abner plays for Coritiba Football Club and also Real Madrid Castilla which is managed by Luis Miguel Ramis.
<H> Abner_(footballer) <R> club <T> Coritiba_Foot_Ball_Club <H> Abner_(footballer) <R> club <T> Real_Madrid_Castilla <H> Real_Madrid_Castilla <R> manager <T> Luis_Miguel_Ramis || Abner plays for the Coritiba Football Club having previously played for Real Madrid Castilla, a club that has been managed by Luis Miguel Ramis.
<H> Akeem_Adams <R> club <T> Trinidad_and_Tobago_national_under-20_football_team <H> Akeem_Adams <R> club <T> United_Petrotrin_F.C. <H> United_Petrotrin_F.C. <R> ground <T> Palo_Seco || Akeem Adams, who has represented Trinidad and Tobago at under 20 level, played for United Petrotrin FC, whose ground is Palo Seco.
<H> Akeem_Adams <R> club <T> Trinidad_and_Tobago_national_under-20_football_team <H> Akeem_Adams <R> club <T> United_Petrotrin_F.C. <H> United_Petrotrin_F.C. <R> ground <T> Palo_Seco || Akeem Adams, who plays for the Trinidad and Tobago national under-20 football team previously played for United Petrotrin FC whose ground is at Palo Seco.
<H> Akeem_Adams <R> club <T> Trinidad_and_Tobago_national_under-20_football_team <H> Akeem_Adams <R> club <T> United_Petrotrin_F.C. <H> United_Petrotrin_F.C. <R> ground <T> Palo_Seco || Akeem Adams played for United Petrotrin F.C., who play their home games at Palo Seco ground. He also played for the Trinidad and Tobago national under 20 team.
<H> 11_Diagonal_Street <R> location <T> South_Africa <H> South_Africa <R> capital <T> Cape_Town <H> South_Africa <R> leader <T> Cyril_Ramaphosa || 11 Diagonal Street is located in South Africa (Cyril Ramaphosa is one of the leaders), the capital of which is Cape Town.
<H> 11_Diagonal_Street <R> location <T> South_Africa <H> South_Africa <R> capital <T> Cape_Town <H> South_Africa <R> leader <T> Cyril_Ramaphosa || South Africa is the location of 11 Diagonal Street. The capital is Cape Town and the leader is Cyril Ramaphosa.
<H> 11_Diagonal_Street <R> location <T> South_Africa <H> South_Africa <R> capital <T> Cape_Town <H> South_Africa <R> leader <T> Cyril_Ramaphosa || Cyril Ramaphosa leads South Africa, whose capital, Cape Town, houses 11 Diagonal Street.
<H> 11_Diagonal_Street <R> location <T> South_Africa <H> South_Africa <R> leader <T> Jacob_Zuma <H> South_Africa <R> ethnic_group <T> Coloured || 11 Diagonal Street is located in South Africa, a country in which coloureds are one of the ethnic groups and Jacob Zuma is the leader.
<H> 11_Diagonal_Street <R> location <T> South_Africa <H> South_Africa <R> leader <T> Jacob_Zuma <H> South_Africa <R> ethnic_group <T> Coloured || 11 Diagonal Street is located in South Africa, populated by Coloured people and led by Jacob Zuma.
<H> 11_Diagonal_Street <R> location <T> South_Africa <H> South_Africa <R> leader <T> Jacob_Zuma <H> South_Africa <R> ethnic_group <T> Coloured || The address, 11 Diagonal Street is located in South Africa where Jacob Zuma is a leader and some coloured people live.
<H> 11_Diagonal_Street <R> location <T> South_Africa <H> South_Africa <R> leader <T> Jacob_Zuma <H> South_Africa <R> ethnic_group <T> White_South_African || 11 Diagonal Street is in South Africa where the leader is Jacob Zuma. An ethnic group found there are white South Africans.
<H> 11_Diagonal_Street <R> location <T> South_Africa <H> South_Africa <R> leader <T> Jacob_Zuma <H> South_Africa <R> ethnic_group <T> White_South_African || The white South Africans are an ethnic group of the country where Jacob Zuma is leader and where 11 Diagonal Street is located.
<H> 200_Public_Square <R> location <T> Cleveland <H> Cleveland <R> country <T> United_States <H> Cleveland <R> leader <T> Frank_G._Jackson || Frank G Jackson is the leader of Cleveland, United States where 200 Public Square is located.
<H> 200_Public_Square <R> location <T> Cleveland <H> Cleveland <R> country <T> United_States <H> Cleveland <R> leader <T> Frank_G._Jackson || 200 Public Square is located in Cleveland, United States, where one of the leaders is Frank G Jackson.
<H> 250_Delaware_Avenue <R> location <T> Buffalo,_New_York <H> Buffalo,_New_York <R> is_part_of <T> Erie_County,_New_York <H> Buffalo,_New_York <R> is_part_of <T> New_York || 250 Delaware Avenue is located in Buffalo, Erie County, New York.
<H> 250_Delaware_Avenue <R> location <T> Buffalo,_New_York <H> Buffalo,_New_York <R> is_part_of <T> Erie_County,_New_York <H> Buffalo,_New_York <R> is_part_of <T> New_York || 250 Delaware avenue is in Buffalo, Erie County, New York.
<H> 300_North_LaSalle <R> location <T> Chicago <H> Chicago <R> country <T> United_States <H> Chicago <R> leader <T> Rahm_Emanuel || 300 North LaSalle is located in Chicago (the leader of which is Rahm Emanuel), United States.
<H> 300_North_LaSalle <R> location <T> Chicago <H> Chicago <R> country <T> United_States <H> Chicago <R> leader <T> Rahm_Emanuel || Rahm Emanuel is a leader in Chicago, US where 300 North LaSalle is located.
<H> 300_North_LaSalle <R> location <T> Chicago <H> Chicago <R> country <T> United_States <H> Chicago <R> leader <T> Rahm_Emanuel || 300 North Lasalle is in Chicago, U.S. Rahm Emanuel leads Chicago.
<H> 3Arena <R> architect <T> "HOK SVE" <H> 3Arena <R> location <T> Dublin <H> 3Arena <R> completion_date <T> "December 2008" || Located in Dublin, the 3Arena whose architect was HOK SVE) was completed in December 2008.
<H> 3Arena <R> architect <T> "HOK SVE" <H> 3Arena <R> location <T> Dublin <H> 3Arena <R> completion_date <T> "December 2008" || The architects of the 3Arena in Dublin was HOK SVE and it was completed in December 2008.
<H> 3Arena <R> architect <T> "HOK SVE" <H> 3Arena <R> location <T> Dublin <H> 3Arena <R> completion_date <T> "December 2008" || 3Arena, located in Dublin, was designed by HOK SVE and completed December 2008.
<H> 3Arena <R> location <T> Dublin <H> 3Arena <R> completion_date <T> "December 2008" <H> 3Arena <R> architect <T> Populous_(company) || Populous was the architect of 3Arena in Dublin which was completed in December 2008.
<H> 3Arena <R> location <T> Dublin <H> 3Arena <R> completion_date <T> "December 2008" <H> 3Arena <R> architect <T> Populous_(company) || The company Populous were the architects who designed the 3Arena in Dublin which was completed in December 2008.
<H> 3Arena <R> location <T> Dublin <H> 3Arena <R> completion_date <T> "December 2008" <H> 3Arena <R> architect <T> Populous_(company) || The 3Arena in Dublin was designed by architects from the Populous company and completed in December 2008.
<H> 3Arena <R> location <T> Dublin <H> Dublin <R> country <T> Republic_of_Ireland <H> 3Arena <R> owner <T> Live_Nation_Entertainment || The owner of 3Arena is Live Nation Entertainment which is located in Dublin, Ireland.
<H> 3Arena <R> location <T> Dublin <H> Dublin <R> country <T> Republic_of_Ireland <H> 3Arena <R> owner <T> Live_Nation_Entertainment || 3Arena is owned by Live Nation Entertainment, and is located in Dublin, Republic of Ireland.
<H> 3Arena <R> location <T> Dublin <H> Dublin <R> country <T> Republic_of_Ireland <H> 3Arena <R> owner <T> Live_Nation_Entertainment || 3Arena in Dublin, Republic of Ireland is owned by Live Nation Entertainment.
<H> AC_Hotel_Bella_Sky_Copenhagen <R> location <T> Denmark <H> AC_Hotel_Bella_Sky_Copenhagen <R> architect <T> 3XN <H> AC_Hotel_Bella_Sky_Copenhagen <R> tenant <T> Marriott_International || Marriott International is the tenant of the AC Hotel Bella Sky Copenhagen, Denmark, which was designed by the architects of the 3XN firm.
<H> AC_Hotel_Bella_Sky_Copenhagen <R> location <T> Denmark <H> AC_Hotel_Bella_Sky_Copenhagen <R> architect <T> 3XN <H> AC_Hotel_Bella_Sky_Copenhagen <R> tenant <T> Marriott_International || AC Hotel Bella Sky is in Copenhagen, Denmark, Marriott International Hotel because 3XN was the architect.
<H> Adare_Manor <R> architect <T> James_Pain <H> Adare_Manor <R> completion_date <T> 1862 <H> Adare_Manor <R> owner <T> J._P._McManus || James Pain was the architect of Adare Manor which was completed in 1862 and is owned by J P McManus.
<H> Adare_Manor <R> architect <T> James_Pain <H> Adare_Manor <R> completion_date <T> 1862 <H> Adare_Manor <R> owner <T> J._P._McManus || James Pain was the architect of Adare Manor which was completed in 1862 and owed by J P McManus.
<H> Adare_Manor <R> architect <T> James_Pain <H> Adare_Manor <R> completion_date <T> 1862 <H> Adare_Manor <R> owner <T> J._P._McManus || James Pain designed Adare Manor that was completed in 1862. The owner is J.P. McManus.
<H> Addis_Ababa_City_Hall <R> height <T> "42 m" <H> Addis_Ababa_City_Hall <R> floor_area <T> 140000.0 (square metres) <H> Addis_Ababa_City_Hall <R> current_tenants <T> "Government of Addis Ababa" || The Government of Addis Ababa is the current tenant of the Addis Ababa City Hall which is 42 metres high and has a floor area of 140000.0 (square metres).
<H> Addis_Ababa_City_Hall <R> height <T> "42 m" <H> Addis_Ababa_City_Hall <R> floor_area <T> 140000.0 (square metres) <H> Addis_Ababa_City_Hall <R> current_tenants <T> "Government of Addis Ababa" || The Government of Addis Ababa is the current tenants of the Addis Ababa city hall, which has a floor area of 140000.0 square metres. It is 42 m high.
<H> Addis_Ababa_City_Hall <R> height <T> "42 m" <H> Addis_Ababa_City_Hall <R> floor_area <T> 140000.0 (square metres) <H> Addis_Ababa_City_Hall <R> current_tenants <T> "Government of Addis Ababa" || Addis Ababa City Hall, which houses the Government of Addis Ababa, is 42 m high and has a floor area of 140000.0 square metres.
<H> Adisham_Hall <R> location <T> Sri_Lanka <H> Adisham_Hall <R> architectural_style <T> Tudor_Revival_architecture <H> Adisham_Hall <R> completion_date <T> 1931 || The Adisham hall, which is located in Sri Lanka, was completed in 1931 and architectural style is Tudor Revival.
<H> Adisham_Hall <R> location <T> Sri_Lanka <H> Adisham_Hall <R> architectural_style <T> Tudor_Revival_architecture <H> Adisham_Hall <R> completion_date <T> 1931 || Adisham Hall, completed in 1931 and located in Sri Lanka, is in the Tudor Revival architecture style.
<H> Adisham_Hall <R> location <T> Sri_Lanka <H> Adisham_Hall <R> architectural_style <T> Tudor_Revival_architecture <H> Adisham_Hall <R> completion_date <T> 1931 || Adisham Hall, with its Tudor Revival style of architecture, was built in 1931 in Sri Lanka.
<H> Akita_Museum_of_Art <R> floor_count <T> 3 <H> Akita_Museum_of_Art <R> floor_area <T> 3746.66 (square metres) <H> Akita_Museum_of_Art <R> inauguration_date <T> "2013-09-28" || The Akita Museum of Art has a floor area of 3746.66 square metres over 3 floors and was inaugurated on 28 September 2013.
<H> Akita_Museum_of_Art <R> floor_count <T> 3 <H> Akita_Museum_of_Art <R> floor_area <T> 3746.66 (square metres) <H> Akita_Museum_of_Art <R> inauguration_date <T> "2013-09-28" || The Akita Museum of Art, inaugurated September 28, 2013 has 3 floors and a floor area of 3746.66 square metres.
<H> Akita_Museum_of_Art <R> location <T> Akita_Prefecture <H> Akita_Museum_of_Art <R> location <T> Akita,_Akita <H> Akita,_Akita <R> country <T> Japan || The Akita Museum of art is located in Akita, within the Akita Prefecture, Japan.
<H> Alan_B._Miller_Hall <R> owner <T> College_of_William_&_Mary <H> Alan_B._Miller_Hall <R> building_start_date <T> "30 March 2007" <H> Alan_B._Miller_Hall <R> location <T> Virginia || The College of William and Mary is the owner of the Alan B. Miller Hall in Virginia. The building was begun on 30 March 2007.
<H> Alan_B._Miller_Hall <R> owner <T> College_of_William_&_Mary <H> Alan_B._Miller_Hall <R> building_start_date <T> "30 March 2007" <H> Alan_B._Miller_Hall <R> location <T> Virginia || The College of William and Mary is the owner of the Alan B. Miller Hall in Virginia which began construction on 30 March, 2007.
<H> Alan_B._Miller_Hall <R> owner <T> College_of_William_&_Mary <H> Alan_B._Miller_Hall <R> building_start_date <T> "30 March 2007" <H> Alan_B._Miller_Hall <R> location <T> Virginia || The College of William and Mary is the owner of the Alan B. Miller Hall, located in Virginia, and the start date of building was in 30th March 2007.
<H> College_of_William_&_Mary <R> chancellor <T> Robert_Gates <H> Alan_B._Miller_Hall <R> owner <T> College_of_William_&_Mary <H> Alan_B._Miller_Hall <R> location <T> Virginia || Robert Gates is the chancellor of The College of William and Mary which is owned by Alan B Miller Hall and is located in Virginia.
<H> College_of_William_&_Mary <R> chancellor <T> Robert_Gates <H> Alan_B._Miller_Hall <R> owner <T> College_of_William_&_Mary <H> Alan_B._Miller_Hall <R> location <T> Virginia || Alan B. Miller Hall, located in Virginia, is owned by The College of William and Mary; whose chancellor is Robert Gates.
<H> Alan_B._Miller_Hall <R> location <T> Virginia <H> Alan_B._Miller_Hall <R> current_tenants <T> Mason_School_of_Business <H> Mason_School_of_Business <R> country <T> United_States || The Mason School of Business in the US are the current tenants of Alan B Miller Hall in Virginia.
<H> Alan_B._Miller_Hall <R> location <T> Virginia <H> Alan_B._Miller_Hall <R> current_tenants <T> Mason_School_of_Business <H> Mason_School_of_Business <R> country <T> United_States || Alan B Miller Hall is in Virginia, U.S. and houses The Mason School of Business .
<H> Alan_B._Miller_Hall <R> owner <T> College_of_William_&_Mary <H> Alan_B._Miller_Hall <R> location <T> Williamsburg,_Virginia <H> Alan_B._Miller_Hall <R> building_start_date <T> "30 March 2007" || Alan B. Miller Hall, the building of which began 30 March, 2007, is located in Williamsburg, Virginia and owned by the College of William and Mary.
<H> Alan_B._Miller_Hall <R> owner <T> College_of_William_&_Mary <H> Alan_B._Miller_Hall <R> location <T> Williamsburg,_Virginia <H> Alan_B._Miller_Hall <R> building_start_date <T> "30 March 2007" || Alan B. Miller Hall's building, started on 30th March 2007, is located in Williamsburg, Virginia, and owned by the College of William and Mary.
<H> Alan_B._Miller_Hall <R> owner <T> College_of_William_&_Mary <H> Alan_B._Miller_Hall <R> location <T> Williamsburg,_Virginia <H> Alan_B._Miller_Hall <R> building_start_date <T> "30 March 2007" || The Alan B. Miller Hall, owned by The College of William and Mary, is in Williamsburg, Virginia and was opened on the 30th March 2007.
<H> Ampara_Hospital <R> region <T> Ampara_District <H> Ampara_Hospital <R> country <T> Sri_Lanka <H> Ampara_Hospital <R> bed_count <T> 476 || The 476 bed Ampara Hospital is located in Ampara District, Sri Lanka.
<H> Ampara_Hospital <R> region <T> Ampara_District <H> Ampara_Hospital <R> country <T> Sri_Lanka <H> Ampara_Hospital <R> bed_count <T> 476 || Ampara Hospital, which has 476 beds, is located in the Ampara District of Sri Lanka.
<H> Ampara_Hospital <R> state <T> Eastern_Province,_Sri_Lanka <H> Ampara_Hospital <R> country <T> Sri_Lanka <H> Sri_Lanka <R> leader <T> Ranil_Wickremesinghe || Ampara Hospital is in Eastern Province, Sri Lanka. Ranil Wickremesinghe is a leader there.
<H> Ampara_Hospital <R> state <T> Eastern_Province,_Sri_Lanka <H> Ampara_Hospital <R> country <T> Sri_Lanka <H> Sri_Lanka <R> leader <T> Ranil_Wickremesinghe || Sri Lanka, led by Ranil Wickremesinghe, is home to Ampara Hospital in the Eastern Province state.
<H> Asher_and_Mary_Isabelle_Richardson_House <R> year_of_construction <T> 1911 <H> Asher_and_Mary_Isabelle_Richardson_House <R> location <T> U.S._Route_83 <H> Asher_and_Mary_Isabelle_Richardson_House <R> added_to_the_national_register_of_historic_places <T> "1988-11-22" || The Asher and Mary Isabelle Richardson House located on US Route 83 and built in 1911 was added to the National Register of Historic Places, on 22nd November 1988.
<H> Asher_and_Mary_Isabelle_Richardson_House <R> year_of_construction <T> 1911 <H> Asher_and_Mary_Isabelle_Richardson_House <R> location <T> U.S._Route_83 <H> Asher_and_Mary_Isabelle_Richardson_House <R> added_to_the_national_register_of_historic_places <T> "1988-11-22" || The Asher and Mary Isabelle Richardson House on U.S. Route 83 was constructed in 1911 and added to the National Register of Historic Places on 22 November 1988.
<H> Asher_and_Mary_Isabelle_Richardson_House <R> year_of_construction <T> 1911 <H> Asher_and_Mary_Isabelle_Richardson_House <R> location <T> U.S._Route_83 <H> Asher_and_Mary_Isabelle_Richardson_House <R> added_to_the_national_register_of_historic_places <T> "1988-11-22" || The Asher and Mary Isabelle Richardson House on U.S. Route 83 was built in 1911 and added to the National Register of Historic Places on 22 November 1988.
<H> Asilomar_Conference_Grounds <R> location <T> Pacific_Grove,_California <H> Asilomar_Conference_Grounds <R> added_to_the_national_register_of_historic_places <T> "1987-02-27" <H> Asilomar_Conference_Grounds <R> national_register_of_historic_places_reference_number <T> "87000823" || Asilomar Conference Grounds are located in Pacific Grove, California and was added to the National Register of Historic Places on February the 27nd 1987. Its reference number in the National Register of Historic Places is 87000823.
<H> Asilomar_Conference_Grounds <R> location <T> Pacific_Grove,_California <H> Asilomar_Conference_Grounds <R> added_to_the_national_register_of_historic_places <T> "1987-02-27" <H> Asilomar_Conference_Grounds <R> national_register_of_historic_places_reference_number <T> "87000823" || The Asilomar Conference Grounds of Pacific Grove in California was added to the National Register of Historic Places on 27th of February in 1987, where the reference number for the National register was 87000823.
<H> Asilomar_Conference_Grounds <R> location <T> Pacific_Grove,_California <H> Asilomar_Conference_Grounds <R> added_to_the_national_register_of_historic_places <T> "1987-02-27" <H> Asilomar_Conference_Grounds <R> national_register_of_historic_places_reference_number <T> "87000823" || Asilomar Conference Grounds, Pacific Grove, California, was added to the National Register of Historic Places on February the 27nd 1987 with a reference number of 87000823.
<H> Asser_Levy_Public_Baths <R> location <T> "Asser Levy Place and East 23rd Street" <H> Asser_Levy_Public_Baths <R> added_to_the_national_register_of_historic_places <T> "1980-04-23" <H> Asser_Levy_Public_Baths <R> national_register_of_historic_places_reference_number <T> "80002709" || The Asser Levy Public Baths are located in Asser Levy Place, East 23rd Street and were added to the National Register of Historic Places on 1980-04-23, with the number 80002709.
<H> Asser_Levy_Public_Baths <R> location <T> "Asser Levy Place and East 23rd Street" <H> Asser_Levy_Public_Baths <R> added_to_the_national_register_of_historic_places <T> "1980-04-23" <H> Asser_Levy_Public_Baths <R> national_register_of_historic_places_reference_number <T> "80002709" || The Asser Levy Public Baths are located in Asser Levy Place, East 23rd Street and were added to the National Register of Historic Places on 23rd April 1980 with the reference number 80002709.
<H> Asser_Levy_Public_Baths <R> location <T> New_York_City <H> New_York_City <R> country <T> United_States <H> New_York_City <R> is_part_of <T> Manhattan || The Asser Levy Public Baths are located in New York City, U.S. Manhattan is a borough in New York City.
<H> Asser_Levy_Public_Baths <R> location <T> New_York_City <H> New_York_City <R> country <T> United_States <H> New_York_City <R> is_part_of <T> Manhattan || Asser Levy Public Baths are located in Manhattan, New York City, United States.
<H> Asser_Levy_Public_Baths <R> location <T> New_York_City <H> New_York_City <R> country <T> United_States <H> New_York_City <R> is_part_of <T> Manhattan || The location of Asser Levy Public Baths is New York City, Manhattan in the U.S.
<H> India <R> leader <T> T._S._Thakur <H> India <R> leader <T> Sumitra_Mahajan <H> Amdavad_ni_Gufa <R> country <T> India || T S Thakur and Sumitra Mahajan are leaders in India where Amdavad ni Gufa is located.
<H> India <R> leader <T> T._S._Thakur <H> India <R> leader <T> Sumitra_Mahajan <H> Amdavad_ni_Gufa <R> country <T> India || Amdavad ni Gufa is located in India where T S Thakur and Sumitra Mahajan are leaders.
<H> (410777)_2009_FD <R> discoverer <T> Spacewatch <H> (410777)_2009_FD <R> orbital_period <T> 39447000.0 <H> (410777)_2009_FD <R> periapsis <T> 88234300000.0 || The celestial body known as (410777) 2009 FD has an orbital period of 39447000, has a periapsis of 88234300000.0 and it was discovered by Spacewatch.
<H> (410777)_2009_FD <R> discoverer <T> Spacewatch <H> (410777)_2009_FD <R> orbital_period <T> 39447000.0 <H> (410777)_2009_FD <R> periapsis <T> 88234300000.0 || (410777) 2009 FD, which was discovered by Spacewatch, has an orbital period of 39447000.0 and a periapsis of 88234300000.0.
<H> (410777)_2009_FD <R> discoverer <T> Spacewatch <H> (410777)_2009_FD <R> orbital_period <T> 39447000.0 <H> (410777)_2009_FD <R> periapsis <T> 88234300000.0 || Discovered by Spacewatch, (410777) 2009 FD has a periapsis of 88234300000.0, and an orbital period of 39447000.0.
<H> (66063)_1998_RO1 <R> apoapsis <T> 254989570.60815 (kilometres) <H> (66063)_1998_RO1 <R> maximum_temperature <T> 500.0 (kelvins) <H> (66063)_1998_RO1 <R> minimum_temperature <T> -71.0 (degreeCelsius) || (66063) 1998 RO1 has an apoapsis of 254989570.60815 km, a maximum temperature of 500 kelvins and a minimum temperature of -71 degrees celsius.
<H> (66063)_1998_RO1 <R> apoapsis <T> 254989570.60815 (kilometres) <H> (66063)_1998_RO1 <R> maximum_temperature <T> 500.0 (kelvins) <H> (66063)_1998_RO1 <R> minimum_temperature <T> -71.0 (degreeCelsius) || With an apoapsis of 254989570.60815 kilometres, (66063) 1998 RO1, has a minimum temperature of -71.0 degrees Celsius and a maximum temperature of 500.0 kelvins.
<H> (66063)_1998_RO1 <R> apoapsis <T> 254989570.60815 (kilometres) <H> (66063)_1998_RO1 <R> maximum_temperature <T> 500.0 (kelvins) <H> (66063)_1998_RO1 <R> minimum_temperature <T> -71.0 (degreeCelsius) || The minimum temperature of (66063) 1998 RO1 is -71.0 deg celsius and its max temperature is 500.0 (kelvins). It has an apoapsis of 254989570.60815 kilometres.
<H> (66391)_1999_KW4 <R> average_speed <T> 37.16 (kilometrePerSeconds) <H> (66391)_1999_KW4 <R> apoapsis <T> 162164091.8388 (kilometres) <H> (66391)_1999_KW4 <R> density <T> 2.0 (gramPerCubicCentimetres) || The celestial body known as (66391) 1999 KW4 has an apoapsis of 162164091.8388 km, an average speed of 37.16 kilometres per second, and a density of 2.0 grams per cubic centimetre.
<H> (66391)_1999_KW4 <R> average_speed <T> 37.16 (kilometrePerSeconds) <H> (66391)_1999_KW4 <R> apoapsis <T> 162164091.8388 (kilometres) <H> (66391)_1999_KW4 <R> density <T> 2.0 (gramPerCubicCentimetres) || Having a density of 2.0 gm per cu cm, (66391) 1999 KW4, has an apoapsis of 162164091.8388 kilometres, an the average speed of 37.16 km per sec.
